Source,recipe_name,Target,ingredient_en,Type,book,chapter,section,ingredient_type
B09C001S03,lucustam_elixam_cum_cuminato,locusta,lobster,Undirected,9,1,3,Seafood
B09C001S04,lucustam_elixam_cum_cuminato_aliter_lucu,piper,pepper,Undirected,9,1,4,Spices
B09C001S04,lucustam_elixam_cum_cuminato_aliter_lucu,folium,aromatic leaf,Undirected,9,1,4,Spices
B09C001S04,lucustam_elixam_cum_cuminato_aliter_lucu,liquamen,liquamen,Undirected,9,1,4,Additive
B09C001S04,lucustam_elixam_cum_cuminato_aliter_lucu,uva,grapes,Undirected,9,1,4,Fruit
B09C001S04,lucustam_elixam_cum_cuminato_aliter_lucu,locusta,lobster,Undirected,9,1,4,Seafood
B09C001S04,lucustam_elixam_cum_cuminato_aliter_lucu,isicium,isicium,Undirected,9,1,4,Meat
B09C001S04,lucustam_elixam_cum_cuminato_aliter_lucu,ovum,eggs,Undirected,9,1,4,Dairy
B09C001S05,in_lucusta_elixa,piper,pepper,Undirected,9,1,5,Spices
B09C001S05,in_lucusta_elixa,cuminum,cumin,Undirected,9,1,5,Spices
B09C001S05,in_lucusta_elixa,ruta,rue,Undirected,9,1,5,Herbs
B09C001S05,in_lucusta_elixa,liquamen,liquamen,Undirected,9,1,5,Additive
B09C001S05,in_lucusta_elixa,acetum,vinegar,Undirected,9,1,5,Additive
B09C001S05,in_lucusta_elixa,mel,honey,Undirected,9,1,5,Additive
B09C001S05,in_lucusta_elixa,oleum,oil,Undirected,9,1,5,Plants
B09C001S05,in_lucusta_elixa,locusta,lobster,Undirected,9,1,5,Seafood
B09C001S06,in_lucusta_elixa_aliter_in_lucusta_1,piper,pepper,Undirected,9,1,6,Spices
B09C001S06,in_lucusta_elixa_aliter_in_lucusta_1,cuminum,cumin,Undirected,9,1,6,Spices
B09C001S06,in_lucusta_elixa_aliter_in_lucusta_1,ruta,rue,Undirected,9,1,6,Herbs
B09C001S06,in_lucusta_elixa_aliter_in_lucusta_1,liquamen,liquamen,Undirected,9,1,6,Additive
B09C001S06,in_lucusta_elixa_aliter_in_lucusta_1,acetum,vinegar,Undirected,9,1,6,Additive
B09C001S06,in_lucusta_elixa_aliter_in_lucusta_1,mel,honey,Undirected,9,1,6,Additive
B09C001S06,in_lucusta_elixa_aliter_in_lucusta_1,vinum,wine,Undirected,9,1,6,Alcoholic Beverages
B09C001S06,in_lucusta_elixa_aliter_in_lucusta_1,ligusticum,lovage,Undirected,9,1,6,Herbs
B09C001S06,in_lucusta_elixa_aliter_in_lucusta_1,menta,mint,Undirected,9,1,6,Herbs
B09C001S06,in_lucusta_elixa_aliter_in_lucusta_1,nux,wallnuts,Undirected,9,1,6,Nuts & Seeds
B09C001S06,in_lucusta_elixa_aliter_in_lucusta_1,nucleus,pine nuts,Undirected,9,1,6,Nuts & Seeds
B09C001S06,in_lucusta_elixa_aliter_in_lucusta_1,locusta,lobster,Undirected,9,1,6,Seafood
B09C002S01,in_torpedine,piper,pepper,Undirected,9,2,1,Spices
B09C002S01,in_torpedine,ruta,rue,Undirected,9,2,1,Herbs
B09C002S01,in_torpedine,liquamen,liquamen,Undirected,9,2,1,Additive
B09C002S01,in_torpedine,mel,honey,Undirected,9,2,1,Additive
B09C002S01,in_torpedine,passum,raisin wine,Undirected,9,2,1,Alcoholic Beverages
B09C002S01,in_torpedine,oleum,oil,Undirected,9,2,1,Plants
B09C002S01,in_torpedine,vinum,wine,Undirected,9,2,1,Alcoholic Beverages
B09C002S01,in_torpedine,amulum,roux,Undirected,9,2,1,Cereals
B09C002S01,in_torpedine,torpedo,electric ray,Undirected,9,2,1,Fish
B09C002S02,in_torpedine_elixa,piper,pepper,Undirected,9,2,2,Spices
B09C002S02,in_torpedine_elixa,origanum,oregano,Undirected,9,2,2,Herbs
B09C002S02,in_torpedine_elixa,petroselinum,parsley,Undirected,9,2,2,Herbs
B09C002S02,in_torpedine_elixa,liquamen,liquamen,Undirected,9,2,2,Additive
B09C002S02,in_torpedine_elixa,acetum,vinegar,Undirected,9,2,2,Additive
B09C002S02,in_torpedine_elixa,mel,honey,Undirected,9,2,2,Additive
B09C002S02,in_torpedine_elixa,passum,raisin wine,Undirected,9,2,2,Alcoholic Beverages
B09C002S02,in_torpedine_elixa,oleum,oil,Undirected,9,2,2,Plants
B09C002S02,in_torpedine_elixa,vinum,wine,Undirected,9,2,2,Alcoholic Beverages
B09C002S02,in_torpedine_elixa,ovum,eggs,Undirected,9,2,2,Dairy
B09C002S02,in_torpedine_elixa,uva,grapes,Undirected,9,2,2,Fruit
B09C002S02,in_torpedine_elixa,ligusticum,lovage,Undirected,9,2,2,Herbs
B09C002S02,in_torpedine_elixa,menta,mint,Undirected,9,2,2,Herbs
B09C002S02,in_torpedine_elixa,uvae_passae,raisins,Undirected,9,2,2,Fruit
B09C002S02,in_torpedine_elixa,sinapis,mustard,Undirected,9,2,2,Spices
B09C002S02,in_torpedine_elixa,torpedo,electric ray,Undirected,9,2,2,Fish
B09C003S01,in_lolligine,piper,pepper,Undirected,9,3,1,Spices
B09C003S01,in_lolligine,ruta,rue,Undirected,9,3,1,Herbs
B09C003S01,in_lolligine,liquamen,liquamen,Undirected,9,3,1,Additive
B09C003S01,in_lolligine,mel,honey,Undirected,9,3,1,Additive
B09C003S01,in_lolligine,caroenum,caroenum,Undirected,9,3,1,Additive
B09C003S01,in_lolligine,oleum,oil,Undirected,9,3,1,Plants
B09C003S01,in_lolligine,lolligo,squid,Undirected,9,3,1,Seafood
B09C003S02,in_lolligine_farsili,piper,pepper,Undirected,9,3,2,Spices
B09C003S02,in_lolligine_farsili,coriandrum,coriander,Undirected,9,3,2,Herbs
B09C003S02,in_lolligine_farsili,apium,celery (celery seed),Undirected,9,3,2,Herbs
B09C003S02,in_lolligine_farsili,liquamen,liquamen,Undirected,9,3,2,Additive
B09C003S02,in_lolligine_farsili,acetum,vinegar,Undirected,9,3,2,Additive
B09C003S02,in_lolligine_farsili,mel,honey,Undirected,9,3,2,Additive
B09C003S02,in_lolligine_farsili,oleum,oil,Undirected,9,3,2,Plants
B09C003S02,in_lolligine_farsili,vinum,wine,Undirected,9,3,2,Alcoholic Beverages
B09C003S02,in_lolligine_farsili,ovum,eggs,Undirected,9,3,2,Dairy
B09C003S02,in_lolligine_farsili,ligusticum,lovage,Undirected,9,3,2,Herbs
B09C003S02,in_lolligine_farsili,lolligo,squid,Undirected,9,3,2,Seafood
B09C004S01,in_sepiis,piper,pepper,Undirected,9,4,1,Spices
B09C004S01,in_sepiis,carum,caraway,Undirected,9,4,1,Spices
B09C004S01,in_sepiis,apium,celery (celery seed),Undirected,9,4,1,Herbs
B09C004S01,in_sepiis,liquamen,liquamen,Undirected,9,4,1,Additive
B09C004S01,in_sepiis,mel,honey,Undirected,9,4,1,Additive
B09C004S01,in_sepiis,vinum,wine,Undirected,9,4,1,Alcoholic Beverages
B09C004S01,in_sepiis,sepia,cuttlefish,Undirected,9,4,1,Seafood
B09C004S01,in_sepiis,ligusticum,lovage,Undirected,9,4,1,Herbs
B09C004S02,sic_farcies_eam_sepiam_coctam,piper,pepper,Undirected,9,4,2,Spices
B09C004S02,sic_farcies_eam_sepiam_coctam,ovum,eggs,Undirected,9,4,2,Dairy
B09C004S02,sic_farcies_eam_sepiam_coctam,sepia,cuttlefish,Undirected,9,4,2,Seafood
B09C004S02,sic_farcies_eam_sepiam_coctam,cerebrum,brain,Undirected,9,4,2,Meat
B09C004S02,sic_farcies_eam_sepiam_coctam,isicium,isicium,Undirected,9,4,2,Meat
B09C004S03,sepias_elixas_ab_aheno,piper,pepper,Undirected,9,4,3,Spices
B09C004S03,sepias_elixas_ab_aheno,laser,laser,Undirected,9,4,3,Spices
B09C004S03,sepias_elixas_ab_aheno,liquamen,liquamen,Undirected,9,4,3,Additive
B09C004S03,sepias_elixas_ab_aheno,ovum,eggs,Undirected,9,4,3,Dairy
B09C004S03,sepias_elixas_ab_aheno,sepia,cuttlefish,Undirected,9,4,3,Seafood
B09C004S03,sepias_elixas_ab_aheno,nucleus,pine nuts,Undirected,9,4,3,Nuts & Seeds
B09C004S04,sepias_elixas_ab_aheno_aliter_sepias_1,piper,pepper,Undirected,9,4,4,Spices
B09C004S04,sepias_elixas_ab_aheno_aliter_sepias_1,cuminum,cumin,Undirected,9,4,4,Spices
B09C004S04,sepias_elixas_ab_aheno_aliter_sepias_1,coriandrum,coriander,Undirected,9,4,4,Herbs
B09C004S04,sepias_elixas_ab_aheno_aliter_sepias_1,liquamen,liquamen,Undirected,9,4,4,Additive
B09C004S04,sepias_elixas_ab_aheno_aliter_sepias_1,acetum,vinegar,Undirected,9,4,4,Additive
B09C004S04,sepias_elixas_ab_aheno_aliter_sepias_1,mel,honey,Undirected,9,4,4,Additive
B09C004S04,sepias_elixas_ab_aheno_aliter_sepias_1,oleum,oil,Undirected,9,4,4,Plants
B09C004S04,sepias_elixas_ab_aheno_aliter_sepias_1,vinum,wine,Undirected,9,4,4,Alcoholic Beverages
B09C004S04,sepias_elixas_ab_aheno_aliter_sepias_1,ovum,eggs,Undirected,9,4,4,Dairy
B09C004S04,sepias_elixas_ab_aheno_aliter_sepias_1,amulum,roux,Undirected,9,4,4,Cereals
B09C004S04,sepias_elixas_ab_aheno_aliter_sepias_1,sepia,cuttlefish,Undirected,9,4,4,Seafood
B09C004S04,sepias_elixas_ab_aheno_aliter_sepias_1,ligusticum,lovage,Undirected,9,4,4,Herbs
B09C004S04,sepias_elixas_ab_aheno_aliter_sepias_1,menta,mint,Undirected,9,4,4,Herbs
B09C005S01,in_polypo,piper,pepper,Undirected,9,5,1,Spices
B09C005S01,in_polypo,laser,laser,Undirected,9,5,1,Spices
B09C005S01,in_polypo,liquamen,liquamen,Undirected,9,5,1,Additive
B09C005S01,in_polypo,polypus,octopus,Undirected,9,5,1,Seafood
B09C006S01,in_ostreis,piper,pepper,Undirected,9,6,1,Spices
B09C006S01,in_ostreis,liquamen,liquamen,Undirected,9,6,1,Additive
B09C006S01,in_ostreis,acetum,vinegar,Undirected,9,6,1,Additive
B09C006S01,in_ostreis,mel,honey,Undirected,9,6,1,Additive
B09C006S01,in_ostreis,oleum,oil,Undirected,9,6,1,Plants
B09C006S01,in_ostreis,vinum,wine,Undirected,9,6,1,Alcoholic Beverages
B09C006S01,in_ostreis,ovum,eggs,Undirected,9,6,1,Dairy
B09C006S01,in_ostreis,ostrea,oysters,Undirected,9,6,1,Seafood
B09C006S01,in_ostreis,ligusticum,lovage,Undirected,9,6,1,Herbs
B09C007S01,in_omne_genus_conchyliorum,piper,pepper,Undirected,9,7,1,Spices
B09C007S01,in_omne_genus_conchyliorum,cuminum,cumin,Undirected,9,7,1,Spices
B09C007S01,in_omne_genus_conchyliorum,malabathrum,malabathrum,Undirected,9,7,1,Spices
B09C007S01,in_omne_genus_conchyliorum,folium,aromatic leaf,Undirected,9,7,1,Spices
B09C007S01,in_omne_genus_conchyliorum,petroselinum,parsley,Undirected,9,7,1,Herbs
B09C007S01,in_omne_genus_conchyliorum,liquamen,liquamen,Undirected,9,7,1,Additive
B09C007S01,in_omne_genus_conchyliorum,mel,honey,Undirected,9,7,1,Additive
B09C007S01,in_omne_genus_conchyliorum,ligusticum,lovage,Undirected,9,7,1,Herbs
B09C007S01,in_omne_genus_conchyliorum,menta,mint,Undirected,9,7,1,Herbs
B09C008S01,in_echino,piper,pepper,Undirected,9,8,1,Spices
B09C008S01,in_echino,liquamen,liquamen,Undirected,9,8,1,Additive
B09C008S01,in_echino,oleum,oil,Undirected,9,8,1,Plants
B09C008S01,in_echino,vinum,wine,Undirected,9,8,1,Alcoholic Beverages
B09C008S01,in_echino,echinus,sea urchin,Undirected,9,8,1,Seafood
B09C008S02,in_echino_aliter_in_echino_1,piper,pepper,Undirected,9,8,2,Spices
B09C008S02,in_echino_aliter_in_echino_1,costum,costmary,Undirected,9,8,2,Plants
B09C008S02,in_echino_aliter_in_echino_1,folium,aromatic leaf,Undirected,9,8,2,Spices
B09C008S02,in_echino_aliter_in_echino_1,liquamen,liquamen,Undirected,9,8,2,Additive
B09C008S02,in_echino_aliter_in_echino_1,mulsum,honied wine,Undirected,9,8,2,Alcoholic Beverages
B09C008S02,in_echino_aliter_in_echino_1,echinus,sea urchin,Undirected,9,8,2,Seafood
B09C008S02,in_echino_aliter_in_echino_1,menta,mint,Undirected,9,8,2,Herbs
B09C008S02,in_echino_aliter_in_echino_1,spica_nardi,indian spikenard,Undirected,9,8,2,Spices
B09C008S03,in_echino_aliter_in_echino_2,piper,pepper,Undirected,9,8,3,Spices
B09C008S03,in_echino_aliter_in_echino_2,folium,aromatic leaf,Undirected,9,8,3,Spices
B09C008S03,in_echino_aliter_in_echino_2,liquamen,liquamen,Undirected,9,8,3,Additive
B09C008S03,in_echino_aliter_in_echino_2,mel,honey,Undirected,9,8,3,Additive
B09C008S03,in_echino_aliter_in_echino_2,oleum,oil,Undirected,9,8,3,Plants
B09C008S03,in_echino_aliter_in_echino_2,ovum,eggs,Undirected,9,8,3,Dairy
B09C008S03,in_echino_aliter_in_echino_2,echinus,sea urchin,Undirected,9,8,3,Seafood
B09C008S04,in_echino_salso,piper,pepper,Undirected,9,8,4,Spices
B09C008S04,in_echino_salso,liquamen,liquamen,Undirected,9,8,4,Additive
B09C008S04,in_echino_salso,caroenum,caroenum,Undirected,9,8,4,Additive
B09C008S04,in_echino_salso,echinus,sea urchin,Undirected,9,8,4,Seafood
B09C008S04,in_echino_salso,salsamenta,salt fish,Undirected,9,8,4,Additive
B09C008S05,in_echino_salso_aliter_1,liquamen,liquamen,Undirected,9,8,5,Additive
B09C008S05,in_echino_salso_aliter_1,echinus,sea urchin,Undirected,9,8,5,Seafood
B09C008S05,in_echino_salso_aliter_1,salsamenta,salt fish,Undirected,9,8,5,Additive
B09C009S01,in_mitulis,cuminum,cumin,Undirected,9,9,1,Spices
B09C009S01,in_mitulis,satureia,savory,Undirected,9,9,1,Herbs
B09C009S01,in_mitulis,porrum,leeks,Undirected,9,9,1,Vegetables
B09C009S01,in_mitulis,liquamen,liquamen,Undirected,9,9,1,Additive
B09C009S01,in_mitulis,passum,raisin wine,Undirected,9,9,1,Alcoholic Beverages
B09C009S01,in_mitulis,vinum,wine,Undirected,9,9,1,Alcoholic Beverages
B09C009S01,in_mitulis,mitulus,mussels,Undirected,9,9,1,Seafood
B09C009S01,in_mitulis,mustum,must / grape must (mustum),Undirected,9,9,1,Additive
B09C010S01,in_sarda_cordula_mugile,piper,pepper,Undirected,9,10,1,Spices
B09C010S01,in_sarda_cordula_mugile,cuminum,cumin,Undirected,9,10,1,Spices
B09C010S01,in_sarda_cordula_mugile,mel,honey,Undirected,9,10,1,Additive
B09C010S01,in_sarda_cordula_mugile,caroenum,caroenum,Undirected,9,10,1,Additive
B09C010S01,in_sarda_cordula_mugile,oleum,oil,Undirected,9,10,1,Plants
B09C010S01,in_sarda_cordula_mugile,nux,wallnuts,Undirected,9,10,1,Nuts & Seeds
B09C010S01,in_sarda_cordula_mugile,menta,mint,Undirected,9,10,1,Herbs
B09C010S01,in_sarda_cordula_mugile,origanum,oregano,Undirected,9,10,1,Herbs
B09C010S01,in_sarda_cordula_mugile,sarda,sardine,Undirected,9,10,1,Fish
B09C010S01,in_sarda_cordula_mugile,mugil,mullet,Undirected,9,10,1,Fish
B09C010S01,in_sarda_cordula_mugile,allec,fish paste,Undirected,9,10,1,Additive
B09C010S01,in_sarda_cordula_mugile,pulegium,pennyroyal,Undirected,9,10,1,Herbs
B09C010S02,sarda_ita_fit,piper,pepper,Undirected,9,10,2,Spices
B09C010S02,sarda_ita_fit,origanum,oregano,Undirected,9,10,2,Herbs
B09C010S02,sarda_ita_fit,thymum,thyme,Undirected,9,10,2,Herbs
B09C010S02,sarda_ita_fit,ruta,rue,Undirected,9,10,2,Herbs
B09C010S02,sarda_ita_fit,acetum,vinegar,Undirected,9,10,2,Additive
B09C010S02,sarda_ita_fit,mel,honey,Undirected,9,10,2,Additive
B09C010S02,sarda_ita_fit,oleum,oil,Undirected,9,10,2,Plants
B09C010S02,sarda_ita_fit,vinum,wine,Undirected,9,10,2,Alcoholic Beverages
B09C010S02,sarda_ita_fit,ligusticum,lovage,Undirected,9,10,2,Herbs
B09C010S02,sarda_ita_fit,sarda,sardine,Undirected,9,10,2,Fish
B09C010S02,sarda_ita_fit,defritum,defritum,Undirected,9,10,2,Additive
B09C010S02,sarda_ita_fit,cariota,date,Undirected,9,10,2,Fruit
B09C010S02,sarda_ita_fit,ovum,eggs,Undirected,9,10,2,Dairy
B09C010S03,ius_in_sarda,piper,pepper,Undirected,9,10,3,Spices
B09C010S03,ius_in_sarda,origanum,oregano,Undirected,9,10,3,Herbs
B09C010S03,ius_in_sarda,cepa,onion,Undirected,9,10,3,Vegetables
B09C010S03,ius_in_sarda,acetum,vinegar,Undirected,9,10,3,Additive
B09C010S03,ius_in_sarda,oleum,oil,Undirected,9,10,3,Plants
B09C010S03,ius_in_sarda,menta,mint,Undirected,9,10,3,Herbs
B09C010S03,ius_in_sarda,sarda,sardine,Undirected,9,10,3,Fish
B09C010S04,ius_in_sarda_aliter_1,piper,pepper,Undirected,9,10,4,Spices
B09C010S04,ius_in_sarda_aliter_1,cepa,onion,Undirected,9,10,4,Vegetables
B09C010S04,ius_in_sarda_aliter_1,acetum,vinegar,Undirected,9,10,4,Additive
B09C010S04,ius_in_sarda_aliter_1,mel,honey,Undirected,9,10,4,Additive
B09C010S04,ius_in_sarda_aliter_1,oleum,oil,Undirected,9,10,4,Plants
B09C010S04,ius_in_sarda_aliter_1,ligusticum,lovage,Undirected,9,10,4,Herbs
B09C010S04,ius_in_sarda_aliter_1,menta,mint,Undirected,9,10,4,Herbs
B09C010S04,ius_in_sarda_aliter_1,sarda,sardine,Undirected,9,10,4,Fish
B09C010S04,ius_in_sarda_aliter_1,ovum,eggs,Undirected,9,10,4,Dairy
B09C010S05,ius_in_cordula_assa,piper,pepper,Undirected,9,10,5,Spices
B09C010S05,ius_in_cordula_assa,ruta,rue,Undirected,9,10,5,Herbs
B09C010S05,ius_in_cordula_assa,apium,celery (celery seed),Undirected,9,10,5,Herbs
B09C010S05,ius_in_cordula_assa,acetum,vinegar,Undirected,9,10,5,Additive
B09C010S05,ius_in_cordula_assa,mel,honey,Undirected,9,10,5,Additive
B09C010S05,ius_in_cordula_assa,oleum,oil,Undirected,9,10,5,Plants
B09C010S05,ius_in_cordula_assa,vinum,wine,Undirected,9,10,5,Alcoholic Beverages
B09C010S05,ius_in_cordula_assa,ligusticum,lovage,Undirected,9,10,5,Herbs
B09C010S05,ius_in_cordula_assa,menta,mint,Undirected,9,10,5,Herbs
B09C010S05,ius_in_cordula_assa,palmula,dates,Undirected,9,10,5,Fruit
B09C010S05,ius_in_cordula_assa,cariota,date,Undirected,9,10,5,Fruit
B09C010S05,ius_in_cordula_assa,sarda,sardine,Undirected,9,10,5,Fish
B09C010S06,ius_in_mugile_salso,piper,pepper,Undirected,9,10,6,Spices
B09C010S06,ius_in_mugile_salso,cuminum,cumin,Undirected,9,10,6,Spices
B09C010S06,ius_in_mugile_salso,ruta,rue,Undirected,9,10,6,Herbs
B09C010S06,ius_in_mugile_salso,cepa,onion,Undirected,9,10,6,Vegetables
B09C010S06,ius_in_mugile_salso,acetum,vinegar,Undirected,9,10,6,Additive
B09C010S06,ius_in_mugile_salso,mel,honey,Undirected,9,10,6,Additive
B09C010S06,ius_in_mugile_salso,oleum,oil,Undirected,9,10,6,Plants
B09C010S06,ius_in_mugile_salso,mugil,mullet,Undirected,9,10,6,Fish
B09C010S06,ius_in_mugile_salso,ligusticum,lovage,Undirected,9,10,6,Herbs
B09C010S06,ius_in_mugile_salso,menta,mint,Undirected,9,10,6,Herbs
B09C010S06,ius_in_mugile_salso,salvia,sage,Undirected,9,10,6,Herbs
B09C010S06,ius_in_mugile_salso,palmula,dates,Undirected,9,10,6,Fruit
B09C010S06,ius_in_mugile_salso,sinapis,mustard,Undirected,9,10,6,Spices
B09C010S06,ius_in_mugile_salso,salsamenta,salt fish,Undirected,9,10,6,Additive
B09C010S06,ius_in_mugile_salso,cariota,date,Undirected,9,10,6,Fruit
B09C010S07,ius_in_mugile_salso_aliter_ius_in_mugile,piper,pepper,Undirected,9,10,7,Spices
B09C010S07,ius_in_mugile_salso_aliter_ius_in_mugile,origanum,oregano,Undirected,9,10,7,Herbs
B09C010S07,ius_in_mugile_salso_aliter_ius_in_mugile,ruta,rue,Undirected,9,10,7,Herbs
B09C010S07,ius_in_mugile_salso_aliter_ius_in_mugile,acetum,vinegar,Undirected,9,10,7,Additive
B09C010S07,ius_in_mugile_salso_aliter_ius_in_mugile,mel,honey,Undirected,9,10,7,Additive
B09C010S07,ius_in_mugile_salso_aliter_ius_in_mugile,oleum,oil,Undirected,9,10,7,Plants
B09C010S07,ius_in_mugile_salso_aliter_ius_in_mugile,mugil,mullet,Undirected,9,10,7,Fish
B09C010S07,ius_in_mugile_salso_aliter_ius_in_mugile,menta,mint,Undirected,9,10,7,Herbs
B09C010S07,ius_in_mugile_salso_aliter_ius_in_mugile,eruca,rocket,Undirected,9,10,7,Plants
B09C010S07,ius_in_mugile_salso_aliter_ius_in_mugile,salvia,sage,Undirected,9,10,7,Herbs
B09C010S07,ius_in_mugile_salso_aliter_ius_in_mugile,palmula,dates,Undirected,9,10,7,Fruit
B09C010S07,ius_in_mugile_salso_aliter_ius_in_mugile,sinapis,mustard,Undirected,9,10,7,Spices
B09C010S07,ius_in_mugile_salso_aliter_ius_in_mugile,salsamenta,salt fish,Undirected,9,10,7,Additive
B09C010S07,ius_in_mugile_salso_aliter_ius_in_mugile,cariota,date,Undirected,9,10,7,Fruit
B09C011S01,"ius_in_siluro,_in_pelamyde_et_in_thynno_",piper,pepper,Undirected,9,11,1,Spices
B09C011S01,"ius_in_siluro,_in_pelamyde_et_in_thynno_",cuminum,cumin,Undirected,9,11,1,Spices
B09C011S01,"ius_in_siluro,_in_pelamyde_et_in_thynno_",ruta,rue,Undirected,9,11,1,Herbs
B09C011S01,"ius_in_siluro,_in_pelamyde_et_in_thynno_",cepa,onion,Undirected,9,11,1,Vegetables
B09C011S01,"ius_in_siluro,_in_pelamyde_et_in_thynno_",acetum,vinegar,Undirected,9,11,1,Additive
B09C011S01,"ius_in_siluro,_in_pelamyde_et_in_thynno_",mel,honey,Undirected,9,11,1,Additive
B09C011S01,"ius_in_siluro,_in_pelamyde_et_in_thynno_",ligusticum,lovage,Undirected,9,11,1,Herbs
B09C011S01,"ius_in_siluro,_in_pelamyde_et_in_thynno_",menta,mint,Undirected,9,11,1,Herbs
B09C011S01,"ius_in_siluro,_in_pelamyde_et_in_thynno_",salvia,sage,Undirected,9,11,1,Herbs
B09C011S01,"ius_in_siluro,_in_pelamyde_et_in_thynno_",palmula,dates,Undirected,9,11,1,Fruit
B09C011S01,"ius_in_siluro,_in_pelamyde_et_in_thynno_",sinapis,mustard,Undirected,9,11,1,Spices
B09C011S01,"ius_in_siluro,_in_pelamyde_et_in_thynno_",oleum,oil,Undirected,9,11,1,Plants
B09C011S01,"ius_in_siluro,_in_pelamyde_et_in_thynno_",cariota,date,Undirected,9,11,1,Fruit
B09C012S01,ius_in_mullo_taricho,piper,pepper,Undirected,9,12,1,Spices
B09C012S01,ius_in_mullo_taricho,sinapis,mustard,Undirected,9,12,1,Spices
B09C012S01,ius_in_mullo_taricho,ruta,rue,Undirected,9,12,1,Herbs
B09C012S01,ius_in_mullo_taricho,cepa,onion,Undirected,9,12,1,Vegetables
B09C012S01,ius_in_mullo_taricho,oleum,oil,Undirected,9,12,1,Plants
B09C012S01,ius_in_mullo_taricho,palmula,dates,Undirected,9,12,1,Fruit
B09C012S01,ius_in_mullo_taricho,piscis,fish,Undirected,9,12,1,Fish
B09C012S01,ius_in_mullo_taricho,echinus,sea urchin,Undirected,9,12,1,Seafood
B09C013S01,salsum_sine_salso,piper,pepper,Undirected,9,13,1,Spices
B09C013S01,salsum_sine_salso,liquamen,liquamen,Undirected,9,13,1,Additive
B09C013S01,salsum_sine_salso,sal,salt,Undirected,9,13,1,Additive
B09C013S01,salsum_sine_salso,oleum,oil,Undirected,9,13,1,Plants
B09C013S01,salsum_sine_salso,agnus,lamb,Undirected,9,13,1,Meat
B09C013S01,salsum_sine_salso,pullus,chicken,Undirected,9,13,1,Meat
B09C013S01,salsum_sine_salso,piscis,fish,Undirected,9,13,1,Fish
B09C013S01,salsum_sine_salso,salsamenta,salt fish,Undirected,9,13,1,Additive
B09C013S01,salsum_sine_salso,haedus,kid,Undirected,9,13,1,Meat
B09C013S01,salsum_sine_salso,lepus,hare,Undirected,9,13,1,Meat
B09C013S01,salsum_sine_salso,iecur,liver,Undirected,9,13,1,Meat
B09C013S02,salsum_sine_salso_aliter_vice_salsi_1,piper,pepper,Undirected,9,13,2,Spices
B09C013S02,salsum_sine_salso_aliter_vice_salsi_1,cuminum,cumin,Undirected,9,13,2,Spices
B09C013S02,salsum_sine_salso_aliter_vice_salsi_1,liquamen,liquamen,Undirected,9,13,2,Additive
B09C013S02,salsum_sine_salso_aliter_vice_salsi_1,passum,raisin wine,Undirected,9,13,2,Alcoholic Beverages
B09C013S02,salsum_sine_salso_aliter_vice_salsi_1,caroenum,caroenum,Undirected,9,13,2,Additive
B09C013S02,salsum_sine_salso_aliter_vice_salsi_1,oleum,oil,Undirected,9,13,2,Plants
B09C013S02,salsum_sine_salso_aliter_vice_salsi_1,nux,wallnuts,Undirected,9,13,2,Nuts & Seeds
B09C013S02,salsum_sine_salso_aliter_vice_salsi_1,salsamenta,salt fish,Undirected,9,13,2,Additive
B09C013S03,salsum_sine_salso_aliter_salsum_sine_sal,piper,pepper,Undirected,9,13,3,Spices
B09C013S03,salsum_sine_salso_aliter_salsum_sine_sal,cuminum,cumin,Undirected,9,13,3,Spices
B09C013S03,salsum_sine_salso_aliter_salsum_sine_sal,liquamen,liquamen,Undirected,9,13,3,Additive
B09C013S03,salsum_sine_salso_aliter_salsum_sine_sal,oleum,oil,Undirected,9,13,3,Plants
B09C013S03,salsum_sine_salso_aliter_salsum_sine_sal,salsamenta,salt fish,Undirected,9,13,3,Additive
B09C014S01,embractum_baianum,piper,pepper,Undirected,9,14,1,Spices
B09C014S01,embractum_baianum,cuminum,cumin,Undirected,9,14,1,Spices
B09C014S01,embractum_baianum,coriandrum,coriander,Undirected,9,14,1,Herbs
B09C014S01,embractum_baianum,ruta,rue,Undirected,9,14,1,Herbs
B09C014S01,embractum_baianum,apium,celery (celery seed),Undirected,9,14,1,Herbs
B09C014S01,embractum_baianum,liquamen,liquamen,Undirected,9,14,1,Additive
B09C014S01,embractum_baianum,passum,raisin wine,Undirected,9,14,1,Alcoholic Beverages
B09C014S01,embractum_baianum,oleum,oil,Undirected,9,14,1,Plants
B09C014S01,embractum_baianum,ostrea,oysters,Undirected,9,14,1,Seafood
B09C014S01,embractum_baianum,sphondylus,hogweed,Undirected,9,14,1,Plants
B09C014S01,embractum_baianum,cariota,date,Undirected,9,14,1,Fruit
B09C014S01,embractum_baianum,nucleus,pine nuts,Undirected,9,14,1,Nuts & Seeds
B09C014S01,embractum_baianum,urtica,nettles,Undirected,9,14,1,Plants
B10C001S01,in_piscibus,piper,pepper,Undirected,10,1,1,Spices
B10C001S01,in_piscibus,cuminum,cumin,Undirected,10,1,1,Spices
B10C001S01,in_piscibus,coriandrum,coriander,Undirected,10,1,1,Herbs
B10C001S01,in_piscibus,origanum,oregano,Undirected,10,1,1,Herbs
B10C001S01,in_piscibus,laser,laser,Undirected,10,1,1,Spices
B10C001S01,in_piscibus,ruta,rue,Undirected,10,1,1,Herbs
B10C001S01,in_piscibus,liquamen,liquamen,Undirected,10,1,1,Additive
